value,replacement,year,replacement_new,complete,equivalent_var
qa4l,sourceForm_other3,2020,reg_newRegistrationAppSource_other3,1,
qa4l_other,,2020,reg_newRegistrationAppSource_other3_o,1,
qa5a,newRegForm_mailFaxEmail,2020,reg_newRegistrationSource_mailFaxEmail,1,
qa5b,newRegForm_inPerson,2020,reg_newRegistrationSource_inPerson,1,
qa5c,newRegForm_internet,2020,reg_newRegistrationSource_internet,1,
qa5d,newRegForm_DMV,2020,reg_newRegistrationSource_DMV,1,
qa5e,newRegForm_publicAssist,2020,reg_newRegistrationSource_publicAssist,1,
qa5f,newRegForm_disability,2020,reg_newRegistrationSource_disability,1,
qa5g,newRegForm_armedForcesRecruitment,2020,reg_newRegistrationSource_armedForcesRecruitment,1,
qa5h,newRegForm_stateAgencies,2020,reg_newRegistrationSource_stateAgencies,1,
qa5i,newRegForm_advocacy,2020,reg_newRegistrationSource_advocacy,1,
qa5j,newRegForm_other1,2020,reg_newRegistrationSource_other1,1,
qa5j_other,,2020,reg_newRegistrationSource_other1_o,1,
qa5k,newRegForm_other2,2020,reg_newRegistrationSource_other2,1,
qa5k_other,,2020,reg_newRegistrationSource_other2_o,1,
qa5l,newRegForm_other3,2020,reg_newRegistrationSource_other3,1,
qa5l_other,,2020,reg_newRegistrationSource_other3_o,1,
qa6a,dupRegForm_mailFaxEmail,2020,reg_duplicateRegistrationSource_mailFaxEmail,1,
qa6b,dupRegForm_inPerson,2020,reg_duplicateRegistrationSource_inPerson,1,
qa6c,dupRegForm_internet,2020,reg_duplicateRegistrationSource_internet,1,
qa6d,dupRegForm_DMV,2020,reg_duplicateRegistrationSource_DMV,1,
qa6e,dupRegForm_publicAssist,2020,reg_duplicateRegistrationSource_publicAssist,1,
qa6f,dupRegForm_disability,2020,reg_duplicateRegistrationSource_disability,1,
qa6g,dupRegForm_armedForcesRecruitment,2020,reg_duplicateRegistrationSource_armedForcesRecruitment,1,
qa6h,dupRegForm_stateAgencies,2020,reg_duplicateRegistrationSource_stateAgencies,1,
qa6i,dupRegForm_advocacy,2020,reg_duplicateRegistrationSource_advocacy,1,
qa6j,dupRegForm_other1,2020,reg_duplicateRegistrationSource_other1,1,
qa6j_other,,2020,reg_duplicateRegistrationSource_other1_o,1,
qa6k,dupRegForm_other2,2020,reg_duplicateRegistrationSource_other2,1,
qa6k_other,,2020,reg_duplicateRegistrationSource_other2_o,1,
qa6l,dupRegForm_other3,2020,reg_duplicateRegistrationSource_other3,1,
qa6l_other,,2020,reg_duplicateRegistrationSource_other3_o,1,
qa7a,rejectedRegForm_mailFaxEmail,2020,reg_rejectedRegistrationSource_mailFaxEmail,1,
qa7b,rejectedRegForm_inPerson,2020,reg_rejectedRegistrationSource_inPerson,1,
qa7c,rejectedRegForm_internet,2020,reg_rejectedRegistrationSource_internet,1,
qa7d,rejectedRegForm_DMV,2020,reg_rejectedRegistrationSource_DMV,1,
qa7e,rejectedRegForm_publicAssist,2020,reg_rejectedRegistrationSource_publicAssist,1,
qa7f,rejectedRegForm_disability,2020,reg_rejectedRegistrationSource_disability,1,
qa7g,rejectedRegForm_armedForcesRecruitment,2020,reg_rejectedRegistrationSource_armedForcesRecruitment,1,
qa7h,rejectedRegForm_stateAgencies,2020,reg_rejectedRegistrationSource_stateAgencies,1,
qa7i,rejectedRegForm_advocacy,2020,reg_rejectedRegistrationSource_advocacy,1,
qa7j,rejectedRegForm_other1,2020,reg_rejectedRegistrationSource_other1,1,
qa7j_other,,2020,reg_rejectedRegistrationSource_other1_o,1,
qa7k,rejectedRegForm_other2,2020,reg_rejectedRegistrationSource_other2,1,
qa7k_other,,2020,reg_rejectedRegistrationSource_other2_o,1,
qa7l,rejectedRegForm_other3,2020,reg_rejectedRegistrationSource_other3,1,
qa7l_other,,2020,reg_rejectedRegistrationSource_other3_o,1,
qa8a,totalConfirmation,2020,reg_confirmationNotice_total,1,
qa8b,confirmation_valid,2020,reg_confirmationNotice_valid,1,
qa8c,confirmation_invalid,2020,reg_confirmationNotice_invalid,1,
qa8comments,,2020,reg_confirmationNotice_c,1,
qa8d,confirmation_undeliverable,2020,reg_confirmationNotice_undeliverable,1,
qa8e,confirmation_unknown,2020,reg_confirmationNotice_unknown,1,
qa8f,confirmation_other1,2020,reg_confirmationNotice_other1,1,
qa8f_other,,2020,reg_confirmationNotice_other1_o,1,
qa8g,confirmation_other2,2020,reg_confirmationNotice_other2,1,
qa8g_other,,2020,reg_confirmationNotice_other2_o,1,
qa8h,confirmation_other3,2020,reg_confirmationNotice_other3,1,
qa8h_other,,2020,reg_confirmationNotice_other3_o,1,
qa9a,voterRemovedReason_total,2020,reg_voterRemovedReason_total,1,
qa9b,removed_moved,2020,reg_voterRemovedReason_moved,1,
qa9c,removed_death,2020,reg_voterRemovedReason_death,1,
qa9comments,,2020,reg_voterRemovedReason,1,
qa9d,removed_felony,2020,reg_voterRemovedReason_felony,1,
qa9e,removed_noResponse,2020,reg_voterRemovedReason_noResponse,1,
qa9f,removed_mentalIncompetence,2020,reg_voterRemovedReason_mentalIncompetence,1,
qa9g,removed_voterRequest,2020,reg_voterRemovedReason_voterRequest,1,
qa9h,removed_other1,2020,reg_voterRemovedReason_other1,1,
qa9h_other,,2020,reg_voterRemovedReason_other1_o,1,
qa9i,removed_other2,2020,reg_voterRemovedReason_other2,1,
qa9i_other,,2020,reg_voterRemovedReason_other2_o,1,
qa9j,removed_other3,2020,reg_voterRemovedReason_other3,1,
qa9j_other,,2020,reg_voterRemovedReason_other3_o,1,
qb10a,,2020,uocava_uocavaAloneReturnMail_total,1,
qb10b,,2020,uocava_uocavaAloneReturnMail_uniform,1,
qb10c,,2020,uocava_uocavaAloneReturnMail_nonMil,1,
qb11a,,2020,uocava_uocavaAloneReturnEmail_total,1,
qb11b,,2020,uocava_uocavaAloneReturnEmail_uniform,1,
qb11c,,2020,uocava_uocavaAloneReturnEmail_nonMil,1,
qb12a,,2020,uocava_uocavaAloneReturnother_total,1,
qb12b,,2020,uocava_uocavaAloneReturnother_uniform,1,
qb12c,,2020,uocava_uocavaAloneReturnother_nonMil,1,
qb13a,abs_ret_undeliv,2020,uocava_uocavaAloneUndeliverable_total,1,
qb13b,,2020,uocava_uocavaAloneUndeliverable_mail,1,
qb13c,,2020,uocava_uocavaAloneUndeliverable_email,1,
qb13comments,,2020,uocava_uocavaAloneUndeliverable_c,1,
qb13d,,2020,uocava_uocavaAloneUndeliverable_other,1,
qb14_b17comments,,2020,uocava_uocavaAloneCount_c,1,
qb14a,totalUocavaCount,2020,uocava_uocavaAloneCount_total,1,
qb14b,uocava_count_uniform,2020,uocava_uocavaAloneCount_uniform,1,
qb14c,uocava_count_Civ,2020,uocava_uocavaAloneCount_nonMil,1,
qb15a,,2020,uocava_uocavaAloneCountMail_total,1,
